-7.505762577056884766e-01 -2.071578949689865112e-01 1.859611570835113525e-01 1.570506370626389980e-03 8.716514334082603455e-03 6.078512668609619141e-01 7.940016388893127441e-01
-7.484321594238281250e-01 -2.066221386194229126e-01 1.860001683235168457e-01 2.425068523734807968e-03 1.030417531728744507e-02 6.119209527969360352e-01 7.908481955528259277e-01
-7.462378144264221191e-01 -2.060389071702957153e-01 1.861553341150283813e-01 3.882488468661904335e-03 9.022270329296588898e-03 6.151850223541259766e-01 7.883215546607971191e-01
-7.445330023765563965e-01 -2.053004801273345947e-01 1.860998272895812988e-01 3.397346241399645805e-03 9.923460893332958221e-03 6.199533343315124512e-01 7.845685482025146484e-01
-7.430925965309143066e-01 -2.049086838960647583e-01 1.859944313764572144e-01 1.449989737011492252e-03 5.369647406041622162e-03 6.216999292373657227e-01 7.832357883453369141e-01
-7.413516640663146973e-01 -2.044458985328674316e-01 1.859588474035263062e-01 2.188147511333227158e-03 4.808976780623197556e-03 6.258277893066406250e-01 7.799434661865234375e-01
-7.391322255134582520e-01 -2.038885354995727539e-01 1.859281063079833984e-01 3.506143344566226006e-03 5.378376692533493042e-03 6.306588053703308105e-01 7.760338187217712402e-01
-7.371031045913696289e-01 -2.030866146087646484e-01 1.860634982585906982e-01 2.838642802089452744e-03 8.533746935427188873e-03 6.348936557769775391e-01 7.725473046302795410e-01
-7.355120182037353516e-01 -2.024008929729461670e-01 1.860567033290863037e-01 2.628684276714920998e-03 6.139331497251987457e-03 6.377672553062438965e-01 7.702001929283142090e-01
-7.339615225791931152e-01 -2.022481262683868408e-01 1.862897574901580811e-01 -1.411638222634792328e-03 2.977961907163262367e-03 6.405014991760253906e-01 7.679498195648193359e-01
-7.320809364318847656e-01 -2.015262693166732788e-01 1.861958354711532593e-01 -5.915985093452036381e-04 3.391328034922480583e-03 6.442964673042297363e-01 7.647681832313537598e-01
-7.300111651420593262e-01 -2.002651691436767578e-01 1.858743131160736084e-01 3.489156952127814293e-03 5.126768257468938828e-03 6.491687297821044922e-01 7.606191635131835938e-01
-7.280530929565429688e-01 -1.992502659559249878e-01 1.858943551778793335e-01 2.658804412931203842e-03 5.640490446239709854e-03 6.523234844207763672e-01 7.579150795936584473e-01
