-8.120862245559692383e-01 3.735893592238426208e-02 2.224400043487548828e+00 1.287485007196664810e-02 -2.447628416121006012e-02 -8.811134099960327148e-02 -9.957266449928283691e-01
-8.112560510635375977e-01 3.740422800183296204e-02 2.224787712097167969e+00 1.807380281388759613e-02 -2.742408774793148041e-02 -9.411947429180145264e-02 -9.950190782546997070e-01
-8.119960427284240723e-01 3.858555108308792114e-02 2.224882125854492188e+00 1.439927611500024796e-02 -2.811714448034763336e-02 -9.994270652532577515e-02 -9.944915771484375000e-01
-8.121673464775085449e-01 3.928400203585624695e-02 2.225167512893676758e+00 1.718001626431941986e-02 -2.650817297399044037e-02 -9.869655966758728027e-02 -9.946161508560180664e-01
-8.121584653854370117e-01 3.986223414540290833e-02 2.225495100021362305e+00 1.374331209808588028e-02 -2.643840014934539795e-02 -9.846261143684387207e-02 -9.946946501731872559e-01
-8.121450543403625488e-01 4.066012054681777954e-02 2.225740194320678711e+00 1.482711080461740494e-02 -2.587597817182540894e-02 -9.940830618143081665e-02 -9.945996999740600586e-01
-8.117657899856567383e-01 4.155606031417846680e-02 2.226287364959716797e+00 9.697026573121547699e-03 -2.215037122368812561e-02 -1.014559715986251831e-01 -9.945461750030517578e-01
-8.117452859878540039e-01 4.163520783185958862e-02 2.226063966751098633e+00 1.766579970717430115e-02 -2.598792128264904022e-02 -9.887409210205078125e-02 -9.946037530899047852e-01
-8.112500309944152832e-01 4.171652346849441528e-02 2.226167678833007812e+00 1.858224906027317047e-02 -2.661420963704586029e-02 -9.471247345209121704e-02 -9.949753880500793457e-01
-8.111374378204345703e-01 4.201685264706611633e-02 2.226365804672241211e+00 1.875277794897556305e-02 -2.701058052480220795e-02 -9.401133656501770020e-02 -9.950280189514160156e-01
-8.117651939392089844e-01 4.292684420943260193e-02 2.226449012756347656e+00 1.633412390947341919e-02 -2.763868868350982666e-02 -9.798265248537063599e-02 -9.946701526641845703e-01
-8.121478557586669922e-01 4.356983304023742676e-02 2.226791143417358398e+00 1.352668181061744690e-02 -2.685418725013732910e-02 -9.984001517295837402e-02 -9.945491552352905273e-01
-8.118867278099060059e-01 4.377694055438041687e-02 2.226747512817382812e+00 9.725665673613548279e-03 -2.849879302084445953e-02 -9.886387735605239868e-02 -9.946452379226684570e-01
-8.119356036186218262e-01 4.416939616203308105e-02 2.227160692214965820e+00 1.432621479034423828e-02 -2.693367190659046173e-02 -9.940099716186523438e-02 -9.945797324180603027e-01
-8.118369579315185547e-01 4.435848444700241089e-02 2.227257251739501953e+00 1.376847270876169205e-02 -2.725440822541713715e-02 -9.930573403835296631e-02 -9.945883750915527344e-01
-8.113644719123840332e-01 4.446813836693763733e-02 2.227363348007202148e+00 1.526582334190607071e-02 -2.709235996007919312e-02 -9.796229749917984009e-02 -9.947041273117065430e-01
-8.112858533859252930e-01 4.465726763010025024e-02 2.227454900741577148e+00 1.519220508635044098e-02 -2.702426910400390625e-02 -9.745130687952041626e-02 -9.947572946548461914e-01
-8.109102249145507812e-01 4.460000991821289062e-02 2.227277755737304688e+00 1.162189058959484100e-02 -2.944037690758705139e-02 -9.608383476734161377e-02 -9.948698878288269043e-01
-8.109008669853210449e-01 4.501136392354965210e-02 2.227743625640869141e+00 1.627467945218086243e-02 -2.760075591504573822e-02 -9.927694499492645264e-02 -9.945439100265502930e-01
-8.107808828353881836e-01 4.507534205913543701e-02 2.227916002273559570e+00 1.490582898259162903e-02 -2.746597863733768463e-02 -9.857028722763061523e-02 -9.946393370628356934e-01
-8.105162382125854492e-01 4.474691674113273621e-02 2.227867841720581055e+00 1.256666053086519241e-02 -2.972479723393917084e-02 -9.571439772844314575e-02 -9.948855638504028320e-01
-8.104557991027832031e-01 4.518049955368041992e-02 2.228415250778198242e+00 1.575361378490924835e-02 -2.750095538794994354e-02 -9.837049990892410278e-02 -9.946450591087341309e-01
-8.101849555969238281e-01 4.524964839220046997e-02 2.228681325912475586e+00 1.899645105004310608e-02 -2.821234799921512604e-02 -1.001272350549697876e-01 -9.943931698799133301e-01
-8.099710941314697266e-01 4.532016813755035400e-02 2.228904485702514648e+00 1.898391172289848328e-02 -2.810860797762870789e-02 -1.001723930239677429e-01 -9.943917989730834961e-01
-8.101311326026916504e-01 4.543394967913627625e-02 2.229080677032470703e+00 1.965208165347576141e-02 -2.784197032451629639e-02 -1.007279530167579651e-01 -9.943302273750305176e-01
-8.094989657402038574e-01 4.540706425905227661e-02 2.229311466217041016e+00 1.975127495825290680e-02 -2.779806964099407196e-02 -9.932513535022735596e-02 -9.944705963134765625e-01
-8.100801110267639160e-01 4.576915875077247620e-02 2.229347467422485352e+00 1.391513831913471222e-02 -2.801835909485816956e-02 -1.023813784122467041e-01 -9.942531585693359375e-01
-8.089353442192077637e-01 4.540288820862770081e-02 2.229602098464965820e+00 2.018967084586620331e-02 -2.686898969113826752e-02 -9.800282120704650879e-02 -9.946185350418090820e-01
-8.091001510620117188e-01 4.569096863269805908e-02 2.229668140411376953e+00 1.758219115436077118e-02 -2.818838506937026978e-02 -1.001087501645088196e-01 -9.944217801094055176e-01
-8.082405328750610352e-01 4.551447555422782898e-02 2.229784250259399414e+00 2.115859091281890869e-02 -2.779366262257099152e-02 -9.786289185285568237e-02 -9.945867061614990234e-01
-8.079156279563903809e-01 4.559660330414772034e-02 2.229856729507446289e+00 2.164066955447196960e-02 -2.774510160088539124e-02 -9.784675389528274536e-02 -9.945793151855468750e-01
-8.075607419013977051e-01 4.565129056572914124e-02 2.229858636856079102e+00 2.094294130802154541e-02 -2.771107852458953857e-02 -9.811594337224960327e-02 -9.945686459541320801e-01
-8.071399927139282227e-01 4.585793241858482361e-02 2.229873657226562500e+00 2.115635946393013000e-02 -2.683919295668601990e-02 -9.935738891363143921e-02 -9.944647550582885742e-01
-8.068347573280334473e-01 4.595647752285003662e-02 2.229784250259399414e+00 2.098339796066284180e-02 -2.703073062002658844e-02 -9.907229989767074585e-02 -9.944917559623718262e-01
