-1.297402024269104004e+00 5.433478951454162598e-01 1.143030542880296707e-02 -4.707407788373529911e-04 -2.909276736318133771e-05 -1.885569508885964751e-05 -9.999998807907104492e-01
-1.297393798828125000e+00 5.433582067489624023e-01 1.143618207424879074e-02 -4.172218614257872105e-04 -7.699349225731566548e-05 -1.981874629564117640e-05 -9.999999403953552246e-01
-1.297414302825927734e+00 5.433221459388732910e-01 1.137646846473217010e-02 -8.307471289299428463e-04 -2.322656509932130575e-04 1.473554584663361311e-04 -9.999997019767761230e-01
-1.297406792640686035e+00 5.433145165443420410e-01 1.138949394226074219e-02 -7.399690221063792706e-04 -1.692020450718700886e-04 1.823859201977029443e-04 -9.999997019767761230e-01
-1.297383427619934082e+00 5.433526039123535156e-01 1.142920088022947311e-02 -4.855270381085574627e-04 -5.994109415041748434e-06 -2.004450470849405974e-05 -9.999999403953552246e-01
-1.297404170036315918e+00 5.435004234313964844e-01 1.127045881003141403e-02 -1.362001872621476650e-03 3.512222319841384888e-04 -1.605446595931425691e-05 -9.999990463256835938e-01
-1.297407388687133789e+00 5.433474779129028320e-01 1.143213175237178802e-02 -4.845095681957900524e-04 2.759404378593899310e-05 2.655466050782706589e-05 -9.999998807907104492e-01
-1.297408342361450195e+00 5.434248447418212891e-01 1.132477540522813797e-02 -1.010649022646248341e-03 6.763327401131391525e-04 3.041282470803707838e-04 -9.999992251396179199e-01
-1.297394275665283203e+00 5.433569550514221191e-01 1.142942626029253006e-02 -4.980986122973263264e-04 7.543830179201904684e-06 -3.166283204336650670e-05 -9.999998807907104492e-01
-1.297409534454345703e+00 5.433784127235412598e-01 1.128618419170379639e-02 -1.138851861469447613e-03 4.653355281334370375e-04 4.677296383306384087e-04 -9.999991059303283691e-01
-1.297391176223754883e+00 5.433689951896667480e-01 1.143038086593151093e-02 -4.737233393825590611e-04 -5.217291618464514613e-05 -5.833313025505049154e-06 -9.999998807907104492e-01
-1.297392010688781738e+00 5.433570146560668945e-01 1.143227610737085342e-02 -3.715828061103820801e-04 -2.077722456306219101e-05 -1.067407629307126626e-05 -1.000000000000000000e+00
-1.297389268875122070e+00 5.433561801910400391e-01 1.142012979835271835e-02 -4.979872028343379498e-04 -1.908908780023921281e-05 -4.132659523747861385e-05 -9.999999403953552246e-01
-1.297401905059814453e+00 5.434231758117675781e-01 1.131038460880517960e-02 -9.780388791114091873e-04 6.711434107273817062e-04 2.832130703609436750e-04 -9.999993443489074707e-01
-1.297398090362548828e+00 5.433651804924011230e-01 1.143173314630985260e-02 -5.160251748748123646e-04 -3.969599856645800173e-05 -1.230425186804495752e-05 -9.999999403953552246e-01
-1.297395467758178711e+00 5.433570146560668945e-01 1.142932847142219543e-02 -4.707130719907581806e-04 -3.341002957313321531e-05 -2.943585059256292880e-05 -9.999998807907104492e-01
-1.297407031059265137e+00 5.434301495552062988e-01 1.137304212898015976e-02 -8.472425979562103748e-04 -2.634921984281390905e-04 -3.299204981885850430e-04 -9.999996423721313477e-01
-1.297419190406799316e+00 5.434183478355407715e-01 1.131778955459594727e-02 -9.558064630255103111e-04 6.773157510906457901e-04 2.957039396278560162e-04 -9.999993443489074707e-01
-1.297404408454895020e+00 5.433145761489868164e-01 1.140238065272569656e-02 -7.105323602445423603e-04 -2.089449408231303096e-04 1.771359093254432082e-04 -9.999997615814208984e-01
-1.297395586967468262e+00 5.433091521263122559e-01 1.139394473284482956e-02 -7.365716737695038319e-04 -1.929188583744689822e-04 1.268996566068381071e-04 -9.999997615814208984e-01
-1.297402024269104004e+00 5.433548688888549805e-01 1.142777502536773682e-02 -4.790446837432682514e-04 2.703001155168749392e-05 -3.947682489524595439e-05 -9.999999403953552246e-01
-1.297414302825927734e+00 5.433863997459411621e-01 1.128208264708518982e-02 -1.233150600455701351e-03 4.880398628301918507e-04 4.947912530042231083e-04 -9.999989867210388184e-01
-1.297408223152160645e+00 5.433171987533569336e-01 1.138065289705991745e-02 -7.805094937793910503e-04 -2.254394057672470808e-04 1.786373322829604149e-04 -9.999997019767761230e-01
-1.297404289245605469e+00 5.433846712112426758e-01 1.126275677233934402e-02 -1.213118783198297024e-03 5.161474691703915596e-04 4.857636522501707077e-04 -9.999990463256835938e-01
-1.297406673431396484e+00 5.433431267738342285e-01 1.141823548823595047e-02 -4.930097493343055248e-04 2.555770697654224932e-05 3.611948704929091036e-05 -9.999998807907104492e-01
-1.297401547431945801e+00 5.433527827262878418e-01 1.142332982271909714e-02 -4.078685306012630463e-04 -1.092092134058475494e-06 -3.587112587410956621e-06 -1.000000000000000000e+00
-1.297405004501342773e+00 5.433481931686401367e-01 1.141676679253578186e-02 -5.135521641932427883e-04 -2.079491787299048156e-05 -7.024167189229046926e-06 -9.999998807907104492e-01
-1.297408461570739746e+00 5.433863401412963867e-01 1.126864831894636154e-02 -1.267834682948887348e-03 4.912814474664628506e-04 5.060620023868978024e-04 -9.999989867210388184e-01
-1.297402262687683105e+00 5.433537364006042480e-01 1.142042130231857300e-02 -5.165601032786071301e-04 -1.288123712583910674e-05 -1.013219844026025385e-05 -9.999998807907104492e-01
